# Number of electrons: 6, number of orbitals: 6
# Variational ground state energy: -4.54631
# Size of the original electron space: 400
# Size of the response space: 300
# Green's function matrix element: G_13
# Using eta: 0.01
#
#     w                            G
  1.890e+00       (  1.48148565e-01,  2.50286605e-02 )  
  1.900e+00       (  1.72925223e-01,  2.46390472e-02 )  
  1.910e+00       (  1.97382066e-01,  2.43823072e-02 )  
  1.920e+00       (  2.21647526e-01,  2.42516928e-02 )  
  1.930e+00       (  2.45844599e-01,  2.42428904e-02 )  
  1.940e+00       (  2.70093150e-01,  2.43538346e-02 )  
  1.950e+00       (  2.94512085e-01,  2.45846128e-02 )  
  1.960e+00       (  3.19221444e-01,  2.49374548e-02 )  
  1.970e+00       (  3.44344563e-01,  2.54168030e-02 )  
  1.980e+00       (  3.70010318e-01,  2.60294706e-02 )  
  1.990e+00       (  3.96355585e-01,  2.67848981e-02 )  
  2.000e+00       (  4.23527993e-01,  2.76955228e-02 )  
  2.010e+00       (  4.51689117e-01,  2.87772915e-02 )  
  2.020e+00       (  4.81018243e-01,  3.00503519e-02 )  
  2.030e+00       (  5.11716925e-01,  3.15399788e-02 )  
  2.040e+00       (  5.44014574e-01,  3.32778129e-02 )  
  2.050e+00       (  5.78175452e-01,  3.53035243e-02 )  
  2.060e+00       (  6.14507532e-01,  3.76670632e-02 )  
  2.070e+00       (  6.53373915e-01,  4.04317363e-02 )  
  2.080e+00       (  6.95207707e-01,  4.36784634e-02 )  
  2.090e+00       (  7.40531761e-01,  4.75117540e-02 )  
  2.100e+00       (  7.89985218e-01,  5.20682365e-02 )  
  2.110e+00       (  8.44359818e-01,  5.75290602e-02 )  
  2.120e+00       (  9.04650466e-01,  6.41383075e-02 )  
  2.130e+00       (  9.72127062e-01,  7.22309810e-02 )  
  2.140e+00       (  1.04843875e+00,  8.22766937e-02 )  
  2.150e+00       (  1.13576901e+00,  9.49499698e-02 )  
  2.160e+00       (  1.23707266e+00,  1.11247371e-01 )  
  2.170e+00       (  1.35644978e+00,  1.32690650e-01 )  
  2.180e+00       (  1.49975640e+00,  1.61696144e-01 )  
  2.190e+00       (  1.67564358e+00,  2.02285080e-01 )  
  2.200e+00       (  1.89740749e+00,  2.61544672e-01 )  
  2.210e+00       (  2.18645428e+00,  3.52892602e-01 )  
  2.220e+00       (  2.57912066e+00,  5.04165086e-01 )  
  2.230e+00       (  3.14045552e+00,  7.80477379e-01 )  
  2.240e+00       (  3.98855561e+00,  1.36067823e+00 )  
  2.250e+00       (  5.26936766e+00,  2.84680212e+00 )  
  2.260e+00       (  5.87751946e+00,  7.37058204e+00 )  
  2.270e+00       ( -2.32328652e+00,  1.09277453e+01 )  
  2.280e+00       ( -5.28768124e+00,  4.55783221e+00 )  
  2.290e+00       ( -3.92012183e+00,  1.93691633e+00 )  
  2.300e+00       ( -2.85406959e+00,  1.02641488e+00 )  
  2.310e+00       ( -2.15629053e+00,  6.33171776e-01 )  
  2.320e+00       ( -1.67672951e+00,  4.32875111e-01 )  
  2.330e+00       ( -1.32639983e+00,  3.18810092e-01 )  
  2.340e+00       ( -1.05631585e+00,  2.48770054e-01 )  
  2.350e+00       ( -8.38201511e-01,  2.03609612e-01 )  
  2.360e+00       ( -6.54679667e-01,  1.73733325e-01 )  
  2.370e+00       ( -4.94362627e-01,  1.53987015e-01 )  
  2.380e+00       ( -3.49266877e-01,  1.41496830e-01 )  
  2.390e+00       ( -2.13352091e-01,  1.34681453e-01 )  
  2.400e+00       ( -8.16150318e-02,  1.32788545e-01 )  
  2.410e+00       (  5.05544730e-02,  1.35701499e-01 )  
  2.420e+00       (  1.87931740e-01,  1.43924400e-01 )  
  2.430e+00       (  3.36072019e-01,  1.58742623e-01 )  
  2.440e+00       (  5.02152537e-01,  1.82646285e-01 )  
  2.450e+00       (  6.96322607e-01,  2.20269209e-01 )  
  2.460e+00       (  9.34111279e-01,  2.80511675e-01 )  
  2.470e+00       (  1.24105789e+00,  3.81746795e-01 )  
  2.480e+00       (  1.66201290e+00,  5.66234374e-01 )  
  2.490e+00       (  2.27838653e+00,  9.46978094e-01 )  
  2.500e+00       (  3.20747869e+00,  1.89220360e+00 )  
  2.510e+00       (  3.99609634e+00,  4.75875363e+00 )  
  2.520e+00       ( -1.03923100e+00,  8.63467008e+00 )  
  2.530e+00       ( -4.58171125e+00,  4.00358585e+00 )  
  2.540e+00       ( -3.61146034e+00,  1.64783157e+00 )  
  2.550e+00       ( -2.74590217e+00,  8.52288718e-01 )  
  2.560e+00       ( -2.17672557e+00,  5.18858848e-01 )  
  2.570e+00       ( -1.78686047e+00,  3.52230128e-01 )  
  2.580e+00       ( -1.50290277e+00,  2.58354108e-01 )  
  2.590e+00       ( -1.28452417e+00,  2.00967917e-01 )  
  2.600e+00       ( -1.10864357e+00,  1.63923916e-01 )  
  2.610e+00       ( -9.61205165e-01,  1.39235110e-01 )  
  2.620e+00       ( -8.33082076e-01,  1.22648141e-01 )  
  2.630e+00       ( -7.17938371e-01,  1.11799991e-01 )  
  2.640e+00       ( -6.11033496e-01,  1.05384762e-01 )  
  2.650e+00       ( -5.08489713e-01,  1.02764799e-01 )  
  2.660e+00       ( -4.06778666e-01,  1.03807375e-01 )  
  2.670e+00       ( -3.02282182e-01,  1.08867926e-01 )  
  2.680e+00       ( -1.90811521e-01,  1.18917103e-01 )  
  2.690e+00       ( -6.69463360e-02,  1.35885886e-01 )  
  2.700e+00       (  7.70374988e-02,  1.63448675e-01 )  
  2.710e+00       (  2.53108946e-01,  2.08842857e-01 )  
  2.720e+00       (  4.81266775e-01,  2.87490034e-01 )  
  2.730e+00       (  7.97124276e-01,  4.36379290e-01 )  
  2.740e+00       (  1.26435492e+00,  7.60114122e-01 )  
  2.750e+00       (  1.94357771e+00,  1.62161263e+00 )  
  2.760e+00       (  1.94367790e+00,  4.20493346e+00 )  
  2.770e+00       ( -2.52614796e+00,  4.99535708e+00 )  
  2.780e+00       ( -3.27880348e+00,  1.97421523e+00 )  
  2.790e+00       ( -2.58252962e+00,  8.73045329e-01 )  
  2.800e+00       ( -2.07820042e+00,  4.77250257e-01 )  
  2.810e+00       ( -1.74594260e+00,  3.00463117e-01 )  
  2.820e+00       ( -1.51535501e+00,  2.07816097e-01 )  
  2.830e+00       ( -1.34610229e+00,  1.53553106e-01 )  
  2.840e+00       ( -1.21595430e+00,  1.19128101e-01 )  
  2.850e+00       ( -1.11205582e+00,  9.59517544e-02 )  
  2.860e+00       ( -1.02655002e+00,  7.96251387e-02 )  
  2.870e+00       ( -9.54387515e-01,  6.77134058e-02 )  
  2.880e+00       ( -8.92177589e-01,  5.87837209e-02 )  
  2.890e+00       ( -8.37553914e-01,  5.19507001e-02 )  
  2.900e+00       ( -7.88806763e-01,  4.66456213e-02 )  
  2.910e+00       ( -7.44660082e-01,  4.24921934e-02 )  
  2.920e+00       ( -7.04130613e-01,  3.92364672e-02 )  
  2.930e+00       ( -6.66435158e-01,  3.67058651e-02 )  
  2.940e+00       ( -6.30926751e-01,  3.47847498e-02 )  
  2.950e+00       ( -5.97048269e-01,  3.33999738e-02 )  
  2.960e+00       ( -5.64296228e-01,  3.25129771e-02 )  
  2.970e+00       ( -5.32189580e-01,  3.21167891e-02 )  
  2.980e+00       ( -5.00239354e-01,  3.22375132e-02 )  
  2.990e+00       ( -4.67914771e-01,  3.29410117e-02 )  
  3.000e+00       ( -4.34600375e-01,  3.43470269e-02 )  
  3.010e+00       ( -3.99535828e-01,  3.66556042e-02 )  
  3.020e+00       ( -3.61724262e-01,  4.01959583e-02 )  
  3.030e+00       ( -3.19783379e-01,  4.55195573e-02 )  
  3.040e+00       ( -2.71689115e-01,  5.35870677e-02 )  
  3.050e+00       ( -2.14308969e-01,  6.61717307e-02 )  
  3.060e+00       ( -1.42504451e-01,  8.68138329e-02 )  
  3.070e+00       ( -4.73282990e-02,  1.23362061e-01 )  
  3.080e+00       (  8.74984097e-02,  1.95849322e-01 )  
  3.090e+00       (  2.88906073e-01,  3.65940011e-01 )  
  3.100e+00       (  5.33856980e-01,  8.61820029e-01 )  
  3.110e+00       ( -1.00612117e-01,  1.98246054e+00 )  
  3.120e+00       ( -1.44374219e+00,  1.23022505e+00 )  
  3.130e+00       ( -1.29384842e+00,  4.83990244e-01 )  
  3.140e+00       ( -1.06446500e+00,  2.38920614e-01 )  
  3.150e+00       ( -9.10564419e-01,  1.41933340e-01 )  
  3.160e+00       ( -8.05434170e-01,  9.53376244e-02 )  
  3.170e+00       ( -7.28949904e-01,  6.97350352e-02 )  
  3.180e+00       ( -6.70031640e-01,  5.43040159e-02 )  
  3.190e+00       ( -6.22443154e-01,  4.43845182e-02 )  
  3.200e+00       ( -5.82465628e-01,  3.77227186e-02 )  
  3.210e+00       ( -5.47745050e-01,  3.31306672e-02 )  
  3.220e+00       ( -5.16702783e-01,  2.99421941e-02 )  
  3.230e+00       ( -4.88216831e-01,  2.77691055e-02 )  
  3.240e+00       ( -4.61438340e-01,  2.63836951e-02 )  
  3.250e+00       ( -4.35677926e-01,  2.56597290e-02 )  
  3.260e+00       ( -4.10328180e-01,  2.55433848e-02 )  
  3.270e+00       ( -3.84803105e-01,  2.60419253e-02 )  
  3.280e+00       ( -3.58481554e-01,  2.72257731e-02 )  
  3.290e+00       ( -3.30642882e-01,  2.92448792e-02 )  
  3.300e+00       ( -3.00380338e-01,  3.23660756e-02 )  
  3.310e+00       ( -2.66469048e-01,  3.70482978e-02 )  
  3.320e+00       ( -2.27145955e-01,  4.40952936e-02 )  
  3.330e+00       ( -1.79716670e-01,  5.49833186e-02 )  
  3.340e+00       ( -1.19808136e-01,  7.26262635e-02 )  
  3.350e+00       ( -3.98768659e-02,  1.03374281e-01 )  
  3.360e+00       (  7.37507616e-02,  1.63053788e-01 )  
  3.370e+00       (  2.44634889e-01,  2.98892628e-01 )  
  3.380e+00       (  4.73362419e-01,  6.82733486e-01 )  
  3.390e+00       (  1.41927218e-01,  1.69375799e+00 )  
  3.400e+00       ( -1.27406146e+00,  1.30146841e+00 )  
  3.410e+00       ( -1.22701719e+00,  5.02472354e-01 )  
  3.420e+00       ( -1.00894282e+00,  2.38366728e-01 )  
  3.430e+00       ( -8.60899830e-01,  1.37534216e-01 )  
  3.440e+00       ( -7.61140772e-01,  9.05151023e-02 )  
  3.450e+00       ( -6.89465555e-01,  6.54153919e-02 )  
  3.460e+00       ( -6.34564581e-01,  5.08792190e-02 )  
  3.470e+00       ( -5.89956385e-01,  4.22210476e-02 )  
  3.480e+00       ( -5.51548461e-01,  3.73967494e-02 )  
  3.490e+00       ( -5.16331802e-01,  3.57096580e-02 )  
  3.500e+00       ( -4.81525110e-01,  3.75842086e-02 )  
  3.510e+00       ( -4.43737588e-01,  4.53399530e-02 )  
  3.520e+00       ( -3.98076275e-01,  6.67510275e-02 )  
  3.530e+00       ( -3.42812530e-01,  1.30580595e-01 )  
  3.540e+00       ( -3.74903224e-01,  3.09064038e-01 )  
  3.550e+00       ( -6.29332407e-01,  2.61864213e-01 )  
  3.560e+00       ( -6.18476832e-01,  1.08800037e-01 )  
  3.570e+00       ( -5.68171400e-01,  6.18984677e-02 )  
  3.580e+00       ( -5.42071334e-01,  5.00771124e-02 )  
  3.590e+00       ( -5.24708746e-01,  3.16604201e-02 )  
  3.600e+00       ( -5.03477241e-01,  2.13257111e-02 )  
  3.610e+00       ( -4.86092481e-01,  1.63092791e-02 )  
  3.620e+00       ( -4.71851338e-01,  1.33493754e-02 )  
  3.630e+00       ( -4.59794275e-01,  1.13732991e-02 )  
  3.640e+00       ( -4.49313113e-01,  9.94847137e-03 )  
  3.650e+00       ( -4.40021708e-01,  8.86547964e-03 )  
  3.660e+00       ( -4.31662995e-01,  8.00972034e-03 )  
  3.670e+00       ( -4.24057995e-01,  7.31289116e-03 )  
  3.680e+00       ( -4.17077333e-01,  6.73163519e-03 )  
  3.690e+00       ( -4.10624598e-01,  6.23704477e-03 )  
  3.700e+00       ( -4.04626070e-01,  5.80906050e-03 )  
  3.710e+00       ( -3.99024294e-01,  5.43328858e-03 )  
  3.720e+00       ( -3.93773693e-01,  5.09909278e-03 )  
  3.730e+00       ( -3.88837506e-01,  4.79840278e-03 )  
  3.740e+00       ( -3.84186057e-01,  4.52494781e-03 )  
  3.750e+00       ( -3.79795098e-01,  4.27373588e-03 )  
  3.760e+00       ( -3.75644670e-01,  4.04069747e-03 )  
  3.770e+00       ( -3.71718639e-01,  3.82241736e-03 )  
  3.780e+00       ( -3.68003905e-01,  3.61595485e-03 )  
  3.790e+00       ( -3.64489872e-01,  3.41872635e-03 )  
  3.800e+00       ( -3.61168682e-01,  3.22831038e-03 )  
  3.810e+00       ( -3.58034734e-01,  3.04239067e-03 )  
  3.820e+00       ( -3.55084618e-01,  2.85864763e-03 )  
  3.830e+00       ( -3.52317347e-01,  2.67462645e-03 )  
  3.840e+00       ( -3.49733747e-01,  2.48764935e-03 )  
  3.850e+00       ( -3.47338801e-01,  2.29451551e-03 )  
  3.860e+00       ( -3.45141824e-01,  2.09133119e-03 )  
  3.870e+00       ( -3.43152028e-01,  1.87338433e-03 )  
  3.880e+00       ( -3.41387641e-01,  1.63425270e-03 )  
  3.890e+00       ( -3.39873353e-01,  1.36521921e-03 )  
  3.900e+00       ( -3.38642739e-01,  1.05397784e-03 )  
  3.910e+00       ( -3.37744189e-01,  6.82333371e-04 )  
  3.920e+00       ( -3.37246706e-01,  2.22312626e-04 )  
  3.930e+00       ( -3.37251511e-01, -3.71273255e-04 )  
  3.940e+00       ( -3.37911884e-01, -1.17571660e-03 )  
  3.950e+00       ( -3.39469818e-01, -2.33277091e-03 )  
  3.960e+00       ( -3.42326676e-01, -4.12613607e-03 )  
  3.970e+00       ( -3.47185486e-01, -7.19144019e-03 )  
  3.980e+00       ( -3.55322420e-01, -1.31826214e-02 )  
  3.990e+00       ( -3.68725027e-01, -2.73321124e-02 )  
  4.000e+00       ( -3.83256513e-01, -6.90768533e-02 )  
  4.010e+00       ( -3.16566403e-01, -1.44208733e-01 )  
  4.020e+00       ( -2.39004398e-01, -7.55968860e-02 )  
  4.030e+00       ( -2.53459643e-01, -3.09463059e-02 )  
  4.040e+00       ( -2.69575832e-01, -1.67720545e-02 )  
  4.050e+00       ( -2.81476523e-01, -1.18299389e-02 )  
  4.060e+00       ( -2.91517412e-01, -1.05801934e-02 )  
  4.070e+00       ( -3.01667083e-01, -1.16924152e-02 )  
  4.080e+00       ( -3.13801690e-01, -1.54970155e-02 )  
  4.090e+00       ( -3.30452318e-01, -2.42881354e-02 )  
  4.100e+00       ( -3.55339621e-01, -4.58108318e-02 )  
  4.110e+00       ( -3.86275453e-01, -1.08980274e-01 )  
  4.120e+00       ( -3.07818455e-01, -2.57159024e-01 )  
  4.130e+00       ( -1.22607990e-01, -1.64869716e-01 )  
  4.140e+00       ( -1.38340815e-01, -6.32496835e-02 )  
  4.150e+00       ( -1.66700804e-01, -2.98546915e-02 )  
  4.160e+00       ( -1.84993906e-01, -1.67004541e-02 )  
  4.170e+00       ( -1.96710046e-01, -1.03963911e-02 )  
  4.180e+00       ( -2.04557362e-01, -6.93379271e-03 )  
  4.190e+00       ( -2.10028451e-01, -4.84290573e-03 )  
  4.200e+00       ( -2.13960324e-01, -3.49159461e-03 )  
  4.210e+00       ( -2.16851266e-01, -2.57388105e-03 )  
  4.220e+00       ( -2.19010400e-01, -1.92773104e-03 )  
  4.230e+00       ( -2.20642660e-01, -1.46135433e-03 )  
  4.240e+00       ( -2.21888686e-01, -1.12058301e-03 )  
  4.250e+00       ( -2.22849836e-01, -8.74373625e-04 )  
  4.260e+00       ( -2.23601560e-01, -7.13250717e-04 )  
  4.270e+00       ( -2.24171296e-01, -6.67564972e-04 )  
  4.280e+00       ( -2.24440138e-01, -6.19840731e-04 )  
  4.290e+00       ( -2.24752975e-01, -4.23715749e-04 )  
  4.300e+00       ( -2.25086548e-01, -3.34579111e-04 )  
  4.310e+00       ( -2.25387146e-01, -3.04361289e-04 )  
  4.320e+00       ( -2.25680740e-01, -3.10768139e-04 )  
  4.330e+00       ( -2.25997161e-01, -3.49538757e-04 )  
  4.340e+00       ( -2.26367881e-01, -4.22953053e-04 )  
  4.350e+00       ( -2.26828108e-01, -5.38088031e-04 )  
  4.360e+00       ( -2.27424561e-01, -7.08022369e-04 )  
  4.370e+00       ( -2.28216674e-01, -9.55632887e-04 )  
  4.380e+00       ( -2.29292552e-01, -1.32149082e-03 )  
  4.390e+00       ( -2.30786469e-01, -1.88148789e-03 )  
  4.400e+00       ( -2.32918809e-01, -2.78912172e-03 )  
  4.410e+00       ( -2.36073536e-01, -4.39017215e-03 )  
  4.420e+00       ( -2.40943043e-01, -7.58643776e-03 )  
  4.430e+00       ( -2.48621477e-01, -1.52294194e-02 )  
  4.440e+00       ( -2.56947092e-01, -3.79248114e-02 )  
  4.450e+00       ( -2.21005452e-01, -7.98203785e-02 )  
  4.460e+00       ( -1.76865811e-01, -4.21738169e-02 )  
  4.470e+00       ( -1.84355953e-01, -1.67753136e-02 )  
  4.480e+00       ( -1.92641036e-01, -8.41901944e-03 )  
  4.490e+00       ( -1.98137908e-01, -5.07686702e-03 )  
  4.500e+00       ( -2.01945712e-01, -3.50009376e-03 )  
  4.510e+00       ( -2.04814281e-01, -2.68625106e-03 )  
  4.520e+00       ( -2.07165302e-01, -2.26062893e-03 )  
  4.530e+00       ( -2.09250155e-01, -2.06271062e-03 )  
  4.540e+00       ( -2.11234991e-01, -2.01854511e-03 )  
  4.550e+00       ( -2.13244506e-01, -2.09499752e-03 )  
  4.560e+00       ( -2.15386388e-01, -2.28193094e-03 )  
  4.570e+00       ( -2.17767041e-01, -2.58573913e-03 )  
  4.580e+00       ( -2.20509059e-01, -3.02887662e-03 )  
  4.590e+00       ( -2.23761046e-01, -3.65438159e-03 )  
  4.600e+00       ( -2.27725955e-01, -4.53700144e-03 )  
  4.610e+00       ( -2.32694193e-01, -5.80675370e-03 )  
  4.620e+00       ( -2.39107640e-01, -7.69936966e-03 )  
  4.630e+00       ( -2.47676284e-01, -1.06720241e-02 )  
  4.640e+00       ( -2.59613836e-01, -1.56998522e-02 )  
  4.650e+00       ( -2.77105266e-01, -2.51462823e-02 )  
  4.660e+00       ( -3.04022964e-01, -4.58167708e-02 )  
  4.670e+00       ( -3.43000718e-01, -1.01767772e-01 )  
  4.680e+00       ( -3.24191475e-01, -2.63878982e-01 )  
  4.690e+00       ( -6.23316164e-02, -2.66863694e-01 )  
  4.700e+00       ( -3.95242399e-02, -1.05546546e-01 )  
  4.710e+00       ( -7.89215142e-02, -4.82049838e-02 )  
  4.720e+00       ( -1.07747859e-01, -2.76429559e-02 )  
  4.730e+00       ( -1.27878585e-01, -1.90394518e-02 )  
  4.740e+00       ( -1.43552880e-01, -1.55646109e-02 )  
  4.750e+00       ( -1.57645173e-01, -1.53784041e-02 )  
  4.760e+00       ( -1.72589225e-01, -1.90381226e-02 )  
  4.770e+00       ( -1.91055553e-01, -3.09459660e-02 )  
  4.780e+00       ( -2.10554618e-01, -6.89586425e-02 )  
  4.790e+00       ( -1.55625734e-01, -1.46894326e-01 )  
  4.800e+00       ( -7.03553150e-02, -8.29270666e-02 )  
  4.810e+00       ( -8.44755461e-02, -3.33977093e-02 )  
  4.820e+00       ( -1.01144789e-01, -1.69050755e-02 )  
  4.830e+00       ( -1.12251697e-01, -1.01551860e-02 )  
  4.840e+00       ( -1.19809954e-01, -6.80112181e-03 )  
  4.850e+00       ( -1.25236232e-01, -4.89526182e-03 )  
  4.860e+00       ( -1.29316284e-01, -3.70686988e-03 )  
  4.870e+00       ( -1.32499781e-01, -2.91557468e-03 )  
  4.880e+00       ( -1.35058904e-01, -2.36360732e-03 )  
  4.890e+00       ( -1.37171559e-01, -1.96611912e-03 )  
  4.900e+00       ( -1.38954365e-01, -1.67441692e-03 )  
  4.910e+00       ( -1.40493612e-01, -1.45920782e-03 )  
  4.920e+00       ( -1.41852677e-01, -1.30242719e-03 )  
  4.930e+00       ( -1.43082141e-01, -1.19302250e-03 )  
  4.940e+00       ( -1.44224551e-01, -1.12476473e-03 )  
  4.950e+00       ( -1.45318260e-01, -1.09521035e-03 )  
  4.960e+00       ( -1.46401316e-01, -1.10544727e-03 )  
  4.970e+00       ( -1.47513444e-01, -1.16063452e-03 )  
  4.980e+00       ( -1.48702980e-01, -1.27147267e-03 )  
  4.990e+00       ( -1.50029878e-01, -1.45744652e-03 )  
# Local minima:   1.93000e+00    2.40000e+00    2.65000e+00    2.97000e+00    3.26000e+00    3.49000e+00    4.01000e+00    4.12000e+00    4.45000e+00    4.69000e+00    4.79000e+00   
# Local maxima:   1.61000e+00    2.27000e+00    2.52000e+00    2.77000e+00    3.11000e+00    3.39000e+00    3.54000e+00    4.06000e+00    4.31000e+00    4.54000e+00    4.75000e+00    4.95000e+00   
